4.5994,0.63434,0.73201,0.26838,0.96877,0.84259
3.1901,0.37095,0.93016,0.62169,0.54046,0.71022
3.587,0.55071,0.37755,0.78176,0.65679,0.20872
3.8594,0.028255,0.33458,0.13873,0.99902,0.68034
3.8418,0.86537,0.63667,0.76551,0.047005,0.44943
1.5253,0.36748,0.060551,0.35243,0.0016312,0.77081
0.27271,0.41818,0.035221,0.47167,0.67793,0.31254
2.0133,0.74802,0.42241,0.66607,0.81134,0.65346
2.5861,0.17974,0.4933,0.51,0.63655,0.40044
3.3284,0.8472,0.062934,0.18411,0.98038,0.9488
2.4229,0.8868,0.096637,0.8226,0.20316,0.61958
3.5189,0.35893,0.79516,0.36449,0.41475,0.17818
3.6621,0.83973,0.77657,0.55604,0.39599,0.84251
3.8962,0.7324,0.99838,0.66806,0.75666,0.68063
3.3478,0.87872,0.6581,0.54353,0.98828,0.014051
0.20837,0.64686,0.39219,0.00072834,0.34548,0.060811
1.0809,0.27709,0.41984,0.08531,0.042299,0.40844
1.0104,0.72557,0.24393,0.81356,0.27159,0.68506
2.309,0.59497,0.038851,0.22585,0.55576,0.79243
3.9421,0.95976,0.85554,0.33498,0.69959,0.43327
1.7675,0.54671,0.24898,0.22433,0.7858,0.99587
2.2612,0.86479,0.52237,0.82966,0.60499,0.4659
3.8623,0.74152,0.59465,0.87613,0.29513,0.5451
1.394,0.13256,0.63244,0.2025,0.82008,0.69443
2.3558,0.047272,0.58873,0.29755,0.15791,0.24318
3.5905,0.91057,0.66454,0.24193,0.40721,0.21394
0.6997,0.34754,0.095464,0.58519,0.6365,0.39325
3.2881,0.12012,0.55508,0.19539,0.53893,0.26396
4.5515,0.75366,0.7404,0.61211,0.98377,0.97079
0.97348,0.15535,0.17273,0.3214,0.008599,0.26478
2.0524,0.45469,0.40606,0.63332,0.094405,0.4038
3.506,0.21805,0.85065,0.72618,0.53594,0.53291
1.3056,0.26391,0.28228,0.44752,0.00021885,0.64987
0.84935,0.38055,0.90578,0.17472,0.47298,0.34271
4.4124,0.67645,0.22662,0.99363,0.95614,0.11018
2.2527,0.43207,0.074973,0.62989,0.74533,0.37018
1.9195,0.17059,0.11223,0.81725,0.23125,0.44577
1.6175,0.39021,0.19692,0.99501,0.44977,0.15547
2.0519,0.74054,0.13185,0.50945,0.14957,0.10736
3.9951,0.86017,0.76687,0.27653,0.086039,0.29618
4.5191,0.92933,0.82886,0.90761,0.93241,0.78594
1.3114,0.33767,0.26744,0.36213,0.145,0.13919
