1.4846,0.27597,0.48247,0.154,0.59344
2.1776,0.13925,0.16708,0.52348,0.97471
1.9916,0.52668,0.12131,0.030854,0.37577
2.6625,0.70024,0.76126,0.26872,0.33903
2.7366,0.69743,0.26537,0.28039,0.88909
1.9323,0.25035,0.56586,0.85073,0.61913
1.8411,0.13397,0.7586,0.95244,0.055758
1.6444,0.42404,0.90389,0.029335,0.29074
2.2216,0.62206,0.15518,0.80144,0.37265
1.9956,0.21925,0.9182,0.40559,0.38463
0.6955,0.50761,0.27071,0.021513,0.15023
1.5149,0.66416,0.37546,0.13374,0.30077
2.2532,0.39371,0.60896,0.015857,0.93878
1.9792,0.21073,0.062488,0.74024,0.8335
2.3335,0.71565,0.74954,0.25008,0.29926
2.2294,0.37078,0.75705,0.7964,0.18354
1.9796,0.70361,0.50629,0.14029,0.27486
1.9677,0.13522,0.25925,0.96887,0.99737
3.404,0.92982,0.36994,0.53868,0.82492
1.8484,0.44976,0.74615,0.79119,0.051411
1.0448,0.16237,0.31754,0.32214,0.23079
2.3191,0.020698,0.20607,0.66785,0.81747
1.9915,0.88112,0.27989,0.81437,0.25535
2.175,0.51145,0.25396,0.93941,0.48031
1.5525,0.40526,0.45517,0.60663,0.17619
1.9748,0.38649,0.6604,0.76553,0.112
1.607,0.65806,0.35909,0.42499,0.16144
2.4395,0.03968,0.47659,0.55959,0.97513
2.9302,0.24654,0.85739,0.95692,0.75502
2.7415,0.83049,0.54229,0.066941,0.45464
1.4911,0.67943,0.43217,0.46016,0.00079979
0.97513,0.21619,0.63948,0.70119,0.13582
1.9455,0.23979,0.80734,0.56976,0.20787
1.4576,0.0083208,0.23235,0.68604,0.25945
1.8966,0.88095,0.52465,0.44381,0.054599
1.103,0.30741,0.62485,0.21408,0.072547
1.1895,0.1863,0.25408,0.048105,0.68015
2.5919,0.71986,0.58893,0.2748,0.54271
1.2173,0.03752,0.15051,0.77325,0.29242
1.4553,0.49267,0.81494,0.0089131,0.23365
1.3326,0.30557,0.10003,0.54695,0.29633
3.3514,0.95427,0.18244,0.70929,0.82889
1.3221,0.6882,0.48462,0.10457,0.17388
0.92871,0.033017,0.50399,0.66664,0.2498
0.82355,0.15427,0.0015358,0.82283,0.24434
0.99471,0.035724,0.216,0.28677,0.39522
2.5034,0.16592,0.90919,0.76229,0.74423
1.8781,0.63448,0.052913,0.20104,0.44272
2.3838,0.63899,0.91088,0.445,0.20538
3.1751,0.78639,0.69079,0.31449,0.77027
1.6192,0.23683,0.66631,0.48502,0.3433
1.3259,0.012897,0.12527,0.95226,0.43894
0.86601,0.17977,0.032092,0.27535,0.17108
1.1218,0.39304,0.18981,0.45763,0.3352
1.1774,0.084074,0.018698,0.24385,0.46746
1.9064,0.29066,0.40515,0.39727,0.59165
1.0746,0.1381,0.55608,0.26097,0.2672
3.103,0.57191,0.36521,0.80073,0.75975
1.8931,0.32775,0.50955,0.61029,0.56292
1.7509,0.03012,0.18677,0.87411,0.64609
3.7618,0.97466,0.71568,0.064209,0.86623
2.0357,0.084705,0.97638,0.12141,0.72576
1.504,0.92998,0.13364,0.22593,0.11196
2.8988,0.42164,0.37366,0.67022,0.62781
2.3217,0.1843,0.56904,0.073611,0.98828
2.0986,0.7678,0.77139,0.038029,0.092477
1.1925,0.21553,0.97059,0.029366,0.093942
2.1141,0.28859,0.063113,0.64999,0.72754
