4.9079,0.77004,0.097722,0.67558,0.72073,0.46834
1.6207,0.14696,0.47347,0.17122,0.013136,0.25474
2.3078,0.1949,0.385,0.95237,0.20003,0.14165
2.7971,0.68884,0.91198,0.99621,0.4825,0.38393
4.3827,0.16621,0.8274,0.018447,0.53191,0.048572
5.4547,0.65036,0.091598,0.12567,0.9225,0.97254
5.1556,0.93814,0.0086207,0.47828,0.77329,0.96865
3.6342,0.97968,0.82471,0.51337,0.18943,0.61654
1.979,0.47894,0.18266,0.4921,0.014027,0.23643
1.6375,0.40017,0.097828,0.39245,0.29501,0.5708
4.4526,0.60737,0.021182,0.087632,0.60778,0.63651
5.7459,0.17738,0.80685,0.98612,0.67378,0.97985
2.1511,0.66771,0.18444,0.91901,0.058068,0.62494
0.55026,0.79587,0.10039,0.68489,0.05184,0.14685
4.4442,0.5258,0.4891,0.36857,0.82554,0.97925
3.4732,0.66353,0.6813,0.035201,0.73638,0.10062
2.478,0.11472,0.19257,0.62446,0.28483,0.25296
4.7145,0.60731,0.68723,0.61166,0.89104,0.56387
2.329,0.80622,0.91914,0.35757,0.41504,0.082039
4.2431,0.67699,0.27357,0.48236,0.47154,0.85876
4.128,0.13786,0.051623,0.58491,0.73433,0.81681
4.3828,0.36525,0.89808,0.64693,0.86612,0.1622
3.6499,0.69988,0.22467,0.79234,0.44578,0.43318
5.0247,0.22811,0.73495,0.46052,0.77344,0.50905
1.9658,0.34645,0.12721,0.55343,0.46041,0.63692
0.72183,0.40495,0.42868,0.051045,0.27178,0.28529
2.6023,0.58425,0.44604,0.0021489,0.9905,0.063803
3.9794,0.4238,0.4391,0.12834,0.84367,0.75069
3.1845,0.55372,0.5675,0.99154,0.50839,0.9907
3.9189,0.16459,0.89305,0.032522,0.20424,0.5783
5.1203,0.64383,0.52053,0.67877,0.59692,0.98306
3.4327,0.62108,0.2691,0.071388,0.33052,0.63345
1.4876,0.10796,0.38228,0.025123,0.75649,0.28687
2.2863,0.50061,0.79133,0.96828,0.085276,0.25469
4.4612,0.96605,0.52103,0.79065,0.92878,0.56902
1.5999,0.75413,0.11985,0.0558,0.03098,0.84877
2.687,0.78482,0.70375,0.39209,0.82173,0.44317
2.4128,0.5886,0.35345,0.61446,0.32895,0.54265
