2.2345,0.41013,0.099192,0.24608,0.37322
1.9582,0.90266,0.71773,0.67895,0.082936
4.9087,0.76668,0.1819,0.61929,0.91427
4.3484,0.58749,0.22253,0.88538,0.51326
4.1504,0.5871,0.17732,0.97048,0.93971
1.2001,0.019797,0.097815,0.8871,0.39124
3.9344,0.84316,0.76155,0.70308,0.40457
2.065,0.42116,0.50723,0.18975,0.59589
2.5933,0.93733,0.97717,0.11406,0.53969
4.6463,0.90402,0.21821,0.71204,0.71544
2.2299,0.39608,0.98582,0.59501,0.97573
3.3622,0.72575,0.41435,0.65997,0.12195
1.1719,0.40819,0.37583,0.26294,0.21866
2.7711,0.088648,0.89233,0.88462,0.5513
0.98866,0.94025,0.46941,0.13363,0.34584
3.622,0.22946,0.17106,0.91357,0.631
3.1724,0.73166,0.60358,0.01524,0.7954
3.0718,0.53542,0.48246,0.1836,0.4106
3.3101,0.70813,0.18332,0.71543,0.37242
2.0514,0.2931,0.5768,0.76562,0.48353
3.4072,0.24367,0.8799,0.70303,0.55311
2.8217,0.99395,0.35333,0.16358,0.58509
3.7307,0.018705,0.65182,0.44869,0.80416
0.96761,0.29424,0.26488,0.69916,0.58739
2.5947,0.71955,0.92106,0.82561,0.31307
3.0881,0.66091,0.7165,0.36209,0.92373
0.49623,0.34183,0.50074,0.045376,0.72214
3.1921,0.89562,0.58505,0.43561,0.16506
4.1966,0.79136,0.93225,0.51826,0.6342
2.6308,0.81866,0.80953,0.84453,0.17141
2.3277,0.94842,0.021588,0.36161,0.23586
3.3524,0.80372,0.5928,0.77667,0.70616
1.4885,0.61865,0.93396,0.34454,0.99956
2.4958,0.34749,0.54768,0.20469,0.51471
4.3685,0.71254,0.60883,0.81278,0.79061
2.2593,0.48743,0.6007,0.86931,0.22738
2.1656,0.19042,0.030012,0.15851,0.12248
1.7805,0.56625,0.069011,0.34923,0.82011
2.1828,0.44301,0.23332,0.67908,0.58868
3.6416,0.75646,0.96779,0.532,0.25922
2.813,0.54205,0.38816,0.91382,0.68873
3.9057,0.65573,0.46046,0.39568,0.59947
0.99261,0.58043,0.77828,0.44723,0.26855
0.53854,0.47174,0.054764,0.1028,0.35882
4.0359,0.83805,0.60167,0.84182,0.29019
5.8352,0.66871,0.10802,0.94198,0.85226
4.6873,0.91526,0.10529,0.61237,0.96971
2.6615,0.23698,0.1026,0.61388,0.57845
1.6855,0.38635,0.48083,0.18321,0.25031
1.2933,0.73133,0.79145,0.25355,0.84428
1.8584,0.36745,0.6807,0.97941,0.77164
0.18751,0.046024,0.96754,0.176,0.22554
1.3205,0.91307,0.66115,0.94368,0.8643
1.0402,0.24066,0.15427,0.24607,0.036074
2.5336,0.63688,0.48794,0.26456,0.48369
2.9633,0.73744,0.72645,0.53614,0.42298
2.8556,0.91106,0.28435,0.28042,0.78965
2.188,0.34503,0.39558,0.1322,0.0048746
1.751,0.86705,0.70154,0.21605,0.62112
3.0356,0.39915,0.24946,0.48591,0.56586
2.7888,0.76848,0.64892,0.36096,0.7588
1.1605,0.20721,0.16867,0.19414,0.59777
1.1951,0.32148,0.42583,0.5397,0.33605
-0.29007,0.90153,0.22369,0.37856,0.20317
0.62297,0.23139,0.93949,0.0098571,0.19888
2.8961,0.67507,0.80487,0.79557,0.50763
0.36702,0.25129,0.57397,0.49482,0.15527
0.3538,0.73152,0.86172,0.11676,0.11258
2.9846,0.15911,0.85951,0.40137,0.91773
0.18178,0.3164,0.51962,0.42038,0.12002
2.3001,0.47595,0.69648,0.08163,0.50738
2.1091,0.36626,0.60221,0.48608,0.37609
3.3,0.78766,0.38563,0.0059394,0.82627
0.63897,0.31005,0.53372,0.37417,0.21951
3.3429,0.89024,0.33335,0.83803,0.66664
4.156,0.89248,0.010766,0.98333,0.20888
1.308,0.31066,0.85517,0.3158,0.77299
1.2351,0.69811,0.96395,0.49265,0.18332
2.1402,0.30311,0.7023,0.27012,0.46146
-0.25181,0.59761,0.71131,0.38887,0.04241
0.97894,0.79996,0.94018,0.0026389,0.73735
2.1817,0.26849,0.76869,0.70981,0.13304
2.3675,0.34729,0.73027,0.20858,0.95939
2.6797,0.12845,0.30256,0.41363,0.41562
3.9986,0.40666,0.37221,0.47801,0.58304
1.9489,0.12718,0.2129,0.95937,0.38392
2.7479,0.41951,0.58526,0.69452,0.98119
3.4137,0.9567,0.66506,0.0365,0.16406
3.7455,0.66665,0.83851,0.26689,0.90819
2.5019,0.1362,0.59732,0.87379,0.17719
1.9739,0.36802,0.28119,0.72511,0.078066
3.1642,0.085032,0.56896,0.70825,0.42112
0.93702,0.71272,0.055523,0.081637,0.14496
1.6166,0.17082,0.63636,0.41895,0.10946
1.532,0.11394,0.81093,0.43282,0.19459
1.3596,0.053818,0.38571,0.76302,0.58433
2.9962,0.41187,0.96783,0.7865,0.54995
4.1022,0.84156,0.50771,0.65871,0.5207
1.9084,0.55477,0.53953,0.20123,0.32741
1.8618,0.44867,0.96355,0.03326,0.83511
2.2565,0.27166,0.045893,0.031447,0.52793
3.3124,0.063608,0.88498,0.66193,0.82385
2.6502,0.94635,0.42178,0.47274,0.62919
1.2746,0.6698,0.026701,0.67682,0.22575
-0.72667,0.40344,0.51873,0.071152,0.15997
1.1567,0.40762,0.29524,0.35349,0.019372
2.5533,0.22136,0.97478,0.027022,0.95514
2.3811,0.55248,0.38031,0.79054,0.10681
2.0239,0.19288,0.23667,0.90307,0.27022
2.945,0.65545,0.042725,0.9638,0.29466
2.7547,0.011358,0.8652,0.77288,0.65418
2.4182,0.2244,0.93078,0.58294,0.30581
2.8636,0.31154,0.92028,0.81768,0.77797
0.25066,0.04917,0.63616,0.67689,0.491
0.70979,0.0041792,0.72504,0.041982,0.7073
3.2053,0.079687,0.41444,0.45917,0.69064
1.1604,0.20209,0.87126,0.26129,0.79074
1.2404,0.62949,0.76274,0.55087,0.2628
0.16805,0.76677,0.57168,0.72183,0.41623
2.6714,0.18155,0.67277,0.57985,0.8599
5.0705,0.99596,0.099695,0.92877,0.52795
1.5583,0.43233,0.78729,0.70776,0.61963
2.3648,0.35078,0.87057,0.18274,0.58253
2.1026,0.93177,0.38687,0.36564,0.10122
0.45707,0.49523,0.51463,0.16301,0.58797
