0.82254,0.45238,0.13254,0.047258,0.97098,0.64181
2.2613,0.25281,0.30012,0.82398,0.95772,0.74378
0.65846,0.46452,0.020096,0.17214,0.3917,0.42616
0.6967,0.78677,0.11398,0.75621,0.42249,0.36331
1.5315,0.51715,0.89972,0.42246,0.85707,0.6132
0.91412,0.44889,0.6553,0.45505,0.098933,0.64666
2.9229,0.91589,0.63861,0.53422,0.1779,0.058912
1.599,0.58558,0.73904,0.72326,0.44613,0.11873
2.4861,0.72252,0.39306,0.69886,0.41278,0.93878
1.7132,0.27573,0.85003,0.86147,0.55819,0.078317
1.9253,0.61721,0.47234,0.43556,0.28478,0.58316
0.71799,0.70365,0.07885,0.65721,0.44298,0.55272
0.25351,0.26109,0.95493,0.07984,0.75003,0.36191
1.627,0.31369,0.17378,0.89745,0.63973,0.050083
3.2481,0.42705,0.65491,0.71566,0.84337,0.24948
1.4769,0.38214,0.80751,0.89609,0.97925,0.68192
1.5302,0.27476,0.74184,0.53421,0.82987,0.81875
0.58785,0.59495,0.16616,0.86665,0.74407,0.59935
1.1385,0.70896,0.55025,0.076953,0.080892,0.60199
0.743,0.3162,0.71989,0.093941,0.12943,0.56024
1.5814,0.60705,0.46604,0.074579,0.83698,0.73054
0.9767,0.4254,0.08523,0.7127,0.18862,0.48954
1.165,0.69856,0.48552,0.88208,0.52452,0.94586
1.303,0.93958,0.32568,0.068689,0.93437,0.88008
1.298,0.24283,0.96723,0.93434,0.25674,0.43527
1.0607,0.35206,0.60198,0.56507,0.90702,0.47258
0.38247,0.37139,0.55793,0.85011,0.87394,0.2362
1.1205,0.8026,0.81757,0.92366,0.29458,0.56365
0.034906,0.61872,0.45662,0.13919,0.27702,0.8062
-0.12243,0.22544,0.94914,0.55278,0.47727,0.50087
1.733,0.75065,0.8328,0.28891,0.35906,0.7701
2.0472,0.74947,0.72586,0.77951,0.75253,0.86869
1.2032,0.51056,0.78153,0.14771,0.3091,0.9863
1.1137,0.58095,0.74965,0.37204,0.6989,0.45069
0.30971,0.33483,0.38797,0.0905,0.50208,0.63357
1.1867,0.16341,0.73814,0.24698,0.20468,0.60865
1.9804,0.43926,0.37146,0.58371,0.73237,0.39133
1.7214,0.95987,0.42722,0.29804,0.29283,0.32672
1.8024,0.90338,0.85777,0.55402,0.53468,0.28059
1.6476,0.046347,0.68978,0.68935,0.17426,0.85082
1.5647,0.46305,0.90443,0.35477,0.27807,0.1149
1.508,0.58662,0.7983,0.46433,0.52435,0.13624
1.2043,0.91205,0.96553,0.35399,0.68092,0.71074
1.3504,0.77721,0.35686,0.18833,0.056921,0.85212
0.34905,0.17376,0.99207,0.22109,0.86101,0.5123
1.6186,0.17857,0.46366,0.81134,0.43792,0.44004
1.9658,0.96026,0.80994,0.95197,0.85223,0.89925
2.3431,0.70394,0.15525,0.86716,0.79601,0.37447
2.1461,0.79903,0.85022,0.58548,0.94599,0.70365
1.2044,0.15555,0.66429,0.91204,0.97949,0.22453
-0.27301,0.36445,0.094591,0.010537,0.76293,0.15594
0.51585,0.47298,0.30442,0.27195,0.3552,0.035802
0.25963,0.56203,0.44964,0.32366,0.19227,0.74829
1.5898,0.91655,0.53464,0.46445,0.73907,0.58843
0.89612,0.85669,0.18321,0.74623,0.030045,0.67348
2.7067,0.52655,1.0854e-005,0.96062,0.76455,0.038136
0.26914,0.20321,0.38091,0.21365,0.092078,0.52154
-0.50398,0.31725,0.46786,0.19909,0.48368,0.69995
2.8448,0.50876,0.66677,0.34295,0.49246,0.57181
1.3103,0.82536,0.08153,0.44584,0.069816,0.35973
0.50614,0.48432,0.53746,0.50467,0.95628,0.33086
1.7182,0.65219,0.44846,0.43081,0.89132,0.64221
2.4934,0.61048,0.27755,0.77677,0.329,0.74165
0.69883,0.0097835,0.29129,0.88676,0.88751,0.18749
2.2373,0.58859,0.74305,0.70418,0.083607,0.34215
2.6136,0.79852,0.50611,0.38917,0.55322,0.70495
-0.19669,0.64184,0.93272,0.4181,0.9245,0.46421
1.3498,0.56454,0.42639,0.35189,0.29727,0.73555
0.42429,0.69917,0.01072,0.61296,0.71364,0.068909
1.9943,0.63003,0.94272,0.67567,0.55093,0.57058
2.1547,0.8833,0.091169,0.34206,0.20583,0.8717
0.72009,0.28286,0.15743,0.039104,0.75186,0.70962
3.0507,0.75085,0.28849,0.91369,0.10948,0.39254
2.0703,0.84757,0.5818,0.22227,0.058258,0.97122
0.39665,0.13753,0.87567,0.27805,0.26502,0.65616
0.62942,0.52292,0.81184,0.5322,0.57592,0.24428
0.77281,0.71769,0.16929,0.61826,0.95991,0.8752
1.8568,0.85088,0.47947,0.87745,0.34292,0.57187
0.43352,0.97662,0.2823,0.19145,0.47316,0.68879
1.6817,0.46219,0.071281,0.68893,0.67578,0.66575
1.0824,0.54236,0.68032,0.14393,0.24375,0.58436
1.9648,0.024307,0.45002,0.99272,0.47332,0.92511
1.4535,0.81731,0.10541,0.21953,0.49592,0.17468
0.92924,0.15103,0.96198,0.40528,0.02684,0.51232
0.68729,0.4142,0.60918,0.81911,0.255,0.42302
0.94361,0.59932,0.21758,0.85742,0.88804,0.70916
1.004,0.93503,0.23592,0.095365,0.93827,0.19342
0.55583,0.87057,0.93085,0.27466,0.3248,0.32047
0.52291,0.38082,0.17493,0.55218,0.008061,0.069308
1.4296,0.61012,0.49199,0.25217,0.19653,0.44915
2.1601,0.71222,0.40505,0.63958,0.47453,0.88526
2.1498,0.88648,0.72971,0.57668,0.22608,0.12929
1.6989,0.61872,0.79899,0.38047,0.49876,0.053531
2.2866,0.4446,0.66464,0.50949,0.37452,0.7828
2.5234,0.49731,0.28806,0.90136,0.53134,0.044127
0.80919,0.52373,0.51967,0.68655,0.77285,0.9256
0.85714,0.97497,0.62471,0.75596,0.75385,0.84273
2.4771,0.98197,0.85384,0.74686,0.25666,0.42082
2.7742,0.6497,0.48623,0.48165,0.45774,0.60781
-0.23805,0.29522,0.59773,0.48143,0.49015,0.68748
0.90304,0.50292,0.32141,0.89044,0.58856,0.39113
1.6284,0.59641,0.13928,0.7859,0.6723,0.75976
1.5484,0.55677,0.56044,0.86826,0.93215,0.33498
1.5595,0.74177,0.38251,0.90252,0.22114,0.48552
1.6377,0.54176,0.71191,0.57343,0.75913,0.30943
1.3248,0.4091,0.15377,0.92004,0.04659,0.13621
0.84073,0.33516,0.061806,0.85289,0.51552,0.24133
1.52,0.20655,0.77863,0.89485,0.023802,0.97959
1.4095,0.38807,0.5887,0.70351,0.66875,0.15177
2.471,0.51402,0.52166,0.43506,0.45503,0.24598
0.43428,0.20343,0.83391,0.57827,0.1136,0.33422
0.5693,0.68203,0.15934,0.76981,0.50792,0.54083
1.7608,0.094318,0.3615,0.59055,0.14831,0.41877
2.1009,0.70649,0.84423,0.51628,0.7532,0.13748
1.5587,0.93095,0.67166,0.48438,0.27448,0.15926
1.3662,0.94616,0.7027,0.89431,0.22172,0.27614
1.7508,0.60963,0.49338,0.07701,0.80065,0.24459
1.1978,0.93427,0.040053,0.36525,0.060165,0.3651
0.1442,0.41612,0.49019,0.8712,0.62584,0.47154
0.82882,0.25945,0.477,0.82873,0.19865,0.70702
0.36589,0.04718,0.40739,0.99223,0.95845,0.87665
1.0602,0.17912,0.23145,0.5667,0.040119,0.038266
1.5146,0.53545,0.47269,0.53426,0.22548,0.94022
0.6554,0.88908,0.009337,0.56756,0.57538,0.8473
1.4666,0.92078,0.49435,0.23354,0.73348,0.75895
0.78782,0.58329,0.86829,0.8664,0.92074,0.14064
2.7303,0.38574,0.35828,0.84744,0.32264,0.18054
1.4108,0.25528,0.88605,0.046206,0.40085,0.91633
0.92227,0.54527,0.82164,0.73625,0.98205,0.84724
2.1009,0.65509,0.89489,0.82415,0.93306,0.2254
0.81374,0.033378,0.69815,0.49631,0.64864,0.55742
3.8334,0.53466,0.18319,0.79282,0.10856,0.63607
1.7279,0.56819,0.21711,0.78971,0.78372,0.14726
0.71943,0.48642,0.419,0.25772,0.0122,0.94142
2.3654,0.8263,0.70038,0.10205,0.65882,0.27068
1.3855,0.76899,0.35956,0.43377,0.17262,0.55742
0.72025,0.6549,0.73851,0.020637,0.24625,0.868
0.3564,0.96562,0.85054,0.61986,0.64647,0.88606
0.54568,0.32683,0.58909,0.12001,0.70233,0.58655
1.6327,0.71242,0.40886,0.60237,0.25428,0.7696
0.49611,0.60131,0.31506,0.076115,0.3596,0.68814
1.5715,0.89692,0.19941,0.56936,0.077767,0.43474
2.1934,0.6369,0.83497,0.54526,0.908,0.74113
1.6659,0.8609,0.21413,0.6696,0.42577,0.14146
0.75041,0.14377,0.10719,0.42072,0.45471,0.66712
-0.022422,0.013241,0.86875,0.88709,0.66949,0.60684
1.212,0.25601,0.58663,0.95255,0.85476,0.26039
1.3299,0.50089,0.038561,0.14496,0.059567,0.72984
0.31137,0.66211,0.0062173,0.46938,0.67277,0.36894
