3.023,0.98645,0.13951,0.20755,0.56558
2.6056,0.39033,0.26708,0.33029,0.75538
3.2314,0.99121,0.36957,0.87375,0.070599
2.5925,0.67491,0.39577,0.76477,0.27966
0.056625,0.14641,0.15184,0.044228,0.14233
2.9547,0.46745,0.81186,0.27102,0.94589
1.914,0.093066,0.39675,0.92344,0.052494
1.995,0.14787,0.015327,0.064088,0.89183
1.6016,0.14535,0.28396,0.2221,0.85134
2.4082,0.6654,0.04058,0.98906,0.53137
2.7435,0.46385,0.29175,0.17786,0.90393
2.4147,0.49307,0.13129,0.1331,0.25677
3.9156,0.98692,0.2082,0.78075,0.26648
2.2954,0.67442,0.29068,0.010006,0.56021
2.1329,0.54237,0.36532,0.5605,0.083512
3.9697,0.8993,0.010737,0.42233,0.7301
1.688,0.2463,0.31017,0.86945,0.40875
0.74042,0.34196,0.17002,0.70978,0.39462
1.6846,0.38034,0.39008,0.16788,0.98395
0.86358,0.26208,0.099666,0.065972,0.04957
2.9377,0.4959,0.86109,0.69035,0.12883
2.8144,0.29046,0.98561,0.86979,0.21451
3.1677,0.76336,0.16019,0.83835,0.70647
1.8699,0.17659,0.63697,0.26804,0.67873
2.6018,0.12287,0.92558,0.14592,0.55112
1.7547,0.78627,0.028555,0.38485,0.17889
1.9233,0.19437,0.85236,0.20982,0.036985
3.0038,0.51524,0.56306,0.69707,0.96847
2.4329,0.83627,0.66795,0.49838,0.02535
1.5358,0.37193,0.36623,0.94359,0.3416
1.014,0.37193,0.29852,0.56239,0.13514
2.4955,0.44676,0.57796,0.61801,0.03756
4.7025,0.94093,0.66298,0.97714,0.57532
4.0027,0.99728,0.17999,0.51845,0.42589
1.4057,0.031423,0.38848,0.015519,0.73212
3.5601,0.76107,0.69056,0.27444,0.68569
1.2113,0.39752,0.021838,0.52104,0.11703
4.3607,0.82468,0.98416,0.3957,0.31144
3.7679,0.57509,0.76502,0.53936,0.69599
3.5821,0.82966,0.44737,0.50976,0.56877
2.3145,0.17113,0.34348,0.30368,0.76098
1.6072,0.31348,0.57026,0.90639,0.013781
3.5474,0.67149,0.97448,0.71996,0.20696
