2.4061,-0.47729,-1.0652,1.2317
-0.30841,-2.0162,-0.28874,0.028134
0.32475,-1.1048,-0.23564,1.2621
3.2629,-1.559,-1.0749,2.1665
3.7582,-2.8263,-4.4618,2.2562
2.4091,-2.8809,-0.30677,-0.29874
0.40545,-0.58176,0.027582,1.1576
-2.4799,0.94825,1.6606,1.2113
-0.59104,-1.136,-3.0834,1.7023
0.18161,0.25341,0.71291,1.8303
0.91958,-1.0236,-2.0544,1.129
0.61571,-0.63885,-1.2334,0.77173
-0.42395,-1.3344,-2.7201,2.9456
4.3544,-4.1902,-2.2066,-1.7372
-1.1245,-0.83584,-0.50561,0.1552
2.9341,-2.1846,-2.3776,0.73981
3.0383,-1.3856,-3.9512,1.9591
2.1675,-1.0618,-0.1641,0.17693
-1.4192,-0.98314,-1.5857,1.3341
0.62398,-1.5835,-0.018551,-0.26867
0.41733,-0.53511,-3.011,0.62734
1.6404,-1.8781,-1.0556,1.0047
2.597,-1.3078,-0.2572,1.123
-0.54645,-0.20923,-2.9658,1.3691
3.0623,-1.838,-1.0167,0.3911
2.9027,-0.84361,-2.1521,1.513
-1.0938,-0.92701,-2.7318,2.3799
1.595,-1.4751,-0.02676,0.62812
-0.69884,0.26946,2.716,1.29
2.3818,-0.92084,-2.5089,-0.49165
1.7185,-1.8698,0.39176,-0.97539
0.46067,-0.56814,-1.4896,1.0988
0.62907,-1.0236,-1.0032,1.8201
0.00034315,-1.3032,-0.51979,2.963
-1.0011,-1.5203,-1.0617,0.38962
-0.45032,-1.2168,-2.7747,1.8
0.38726,-0.55751,-0.41144,1.0273
4.0334,-2.9065,-0.74566,0.96674
-0.89952,-0.39812,-0.90853,1.4679
