0.35506,1.9545,2.4597,1.9262,-0.65155
3.4214,-0.72986,1.7521,1.0044,0.28423
2.9789,1.5139,-0.86029,0.79833,1.3656
2.6934,0.72559,2.1063,1.877,0.20783
4.2818,-1.6482,1.0559,3.1908,3.9312
3.5509,1.4074,0.84918,1.1116,3.1718
0.85162,2.0981,0.65441,1.7577,3.5888
2.3632,1.4062,1.7819,0.70599,2.614
2.0639,0.52685,2.5065,-0.56646,3.4879
1.3922,2.6678,0.64248,0.0081664,3.4528
2.8676,1.062,1.4867,1.237,-0.60472
2.5723,2.0469,1.0804,0.81695,4.1179
2.643,0.094486,2.5926,1.0692,1.5419
0.12921,4.576,1.9805,-0.33483,0.061903
1.9378,1.1688,1.5798,1.3808,1.7047
-0.0447,2.7028,2.1508,-0.045283,1.9645
0.9865,1.3224,1.4003,-1.763,2.0738
0.91086,-0.47988,2.6845,0.74803,3.0817
1.5018,4.562,0.40238,-0.65888,-1.029
0.68293,2.3419,2.4079,1.0391,1.2001
3.4757,-0.21334,1.4719,0.7293,3.4398
0.11335,2.5371,1.8619,-1.8149,1.7889
1.8785,1.2442,2.6499,0.018522,2.1158
2.2157,1.8173,1.7017,0.67855,0.69429
0.84807,1.3848,1.5644,2.4002,0.89642
1.8086,1.0308,2.0127,1.066,1.4646
1.5356,1.1743,2.1566,0.97246,3.8264
-0.46377,1.7479,2.4682,0.92695,2.0274
1.2569,1.0149,1.4716,2.1906,2.8797
3.6957,0.6073,0.7691,3.6223,0.52411
0.27651,3.5689,2.5682,-0.48466,1.2539
-0.19293,0.88086,1.8988,-1.5501,1.2972
1.5276,2.5292,1.8919,0.29101,1.7824
0.81432,3.8914,-0.28026,-0.22935,3.2287
3.3219,0.29691,1.8636,0.75014,0.97754
