-3.1113,0.23747,0.56626,-1.0175,-1.2302
-3.2835,1.6635,1.4717,-1.3849,-2.9454
-0.96948,1.0911,1.2285,-1.1916,-3.6538
-3.3374,1.433,1.097,-0.028323,-2.9786
-3.1118,4.3629,1.262,-0.62352,-2.206
-0.89398,1.3628,2.5124,2.4946,-2.3779
-2.4683,3.3338,0.63298,-1.7139,-3.8502
-0.72114,3.2906,0.90899,1.2107,-0.19185
-1.3034,0.95058,1.6105,0.69847,-1.9348
-3.9167,-0.80795,1.0803,0.35204,-3.0091
-0.85753,3.5285,1.3792,0.4719,-2.3685
-0.69002,1.3438,2.5204,0.52902,-1.2337
-0.27839,2.8587,2.5923,0.33028,-1.8109
0.23102,3.3788,0.63973,0.35536,-1.8269
-2.257,1.63,1.2547,0.4839,-2.1189
-1.8273,1.6391,0.0082444,-0.31371,0.30267
-2.6012,1.6794,1.7606,-0.19156,-1.7853
-2.8372,0.91688,-0.035407,0.35324,-2.1741
-1.4629,2.3909,1.8944,1.1189,-1.6932
-2.9255,3.511,1.9771,-0.045782,-2.4525
-2.0223,3.4779,1.4835,-0.35688,-4.6064
-2.2987,2.4449,0.21894,0.65431,-1.6314
-1.6918,1.9993,2.7443,0.11142,-2.9831
-0.80746,2.4945,2.2909,0.005216,-2.2696
-5.0009,1.139,-0.02421,-1.3091,-3.2484
-0.93834,1.6016,1.1017,-0.68985,0.030664
-0.80989,2.3746,1.033,-0.19786,-1.4358
-2.2188,0.33711,1.4512,-0.55506,-2.0872
0.079971,1.9423,3.176,0.23512,-1.1689
-3.5051,0.7027,1.041,0.95933,-0.46395
-2.0676,3.043,0.43512,-0.54604,-2.037
-2.4257,0.65356,0.73167,0.28491,-1.9261
-0.70043,1.1251,3.5902,0.73607,-3.7484
-2.3863,2.6838,-0.17032,-0.22569,-0.6317
-4.1013,0.62184,-0.13043,-1.5728,-3.9582
-2.5298,2.452,1.6044,1.5015,-3.0309
-0.4705,2.4336,1.4709,1.3756,-1.3826
-0.6928,2.4385,2.4693,1.1597,-3.7455
-0.67403,3.258,0.59481,0.05953,-3.508
