1.8856,-0.73257,-0.4143,-1.5994,1.3581
2.0159,0.10741,0.73314,-1.634,0.27688
1.8229,-0.092855,0.045615,-1.1626,1.6017
2.0013,-0.83004,0.83641,-1.3605,-0.30454
1.7692,-1.762,1.5401,-2.3443,0.28081
0.98668,-0.5472,0.42339,-0.89069,1.042
2.3939,-1.2423,1.2725,0.54953,0.8752
2.046,0.10262,0.87462,-1.8057,0.030599
2.1843,-0.17281,-0.4794,-0.69473,2.1926
2.3446,-1.9999,0.33169,-2.7281,1.0986
1.1739,-0.62844,0.43024,-0.96725,1.5442
1.2831,-1.1786,0.3616,-0.71328,1.3862
1.2012,-1.1114,0.8412,-1.704,0.55285
-0.074621,-1.6781,1.92,-1.6674,-0.896
2.5026,-2.4982,1.2408,-1.2519,0.7939
1.7838,-0.89139,0.52517,-0.4782,0.91329
2.533,-1.6345,0.29668,-0.78987,-0.030942
1.3305,-1.389,1.4779,-0.97252,0.85617
2.4024,0.28755,0.30311,-1.3103,2.0987
1.6727,-0.26564,0.62629,-1.9863,0.96489
0.67118,0.66625,0.69228,-1.5546,2.7327
1.4802,-0.8685,0.7472,-1.7677,-0.97374
2.0005,0.51743,-0.56842,-0.84749,1.4039
2.0303,-0.34933,1.1484,-0.15182,0.98262
1.0908,-0.82844,0.74439,-1.2604,-0.078369
2.7504,-2.0394,0.14354,-1.0934,2.9129
1.4741,-0.17541,0.36657,-1.22,0.83079
0.69227,-1.0684,2.0988,-2.0412,0.30076
2.1269,-1.829,0.49334,-2.4969,1.8351
1.1782,-0.02984,0.88211,-0.43919,0.078231
0.66695,-0.5806,0.11106,-1.7571,1.5976
1.05,0.22409,0.46837,-1.2272,1.8678
2.193,-1.5997,1.0349,-1.2562,-1.027
0.67325,-0.25771,0.94636,-2.2788,0.74184
1.2223,-0.59129,1.0803,-0.91902,1.1035
