1.5933,0.52526,0.46117,0.17382,0.84622
1.2066,0.12614,0.74187,0.97368,0.59978
2.4034,0.10871,0.66402,0.61477,0.78818
0.16025,0.42937,0.10537,0.48529,0.36045
2.391,0.45779,0.099109,0.54674,0.89766
0.73327,0.84072,0.66081,0.69799,0.1275
2.1327,0.90234,0.68103,0.12804,0.57544
0.75792,0.6404,0.66734,0.35904,0.72102
0.35804,0.77833,0.46228,0.28458,0.71867
2.0947,0.19512,0.94593,0.88643,0.71111
1.7209,0.68367,0.62805,0.16149,0.78912
2.0905,0.71142,0.023872,0.411,0.49127
1.8215,0.75735,0.017342,0.70137,0.36735
1.3569,0.79295,0.053161,0.39103,0.78573
1.0453,0.6725,0.76891,0.8329,0.08766
1.9338,0.11967,0.58947,0.85849,0.41936
0.89793,0.71264,0.41557,0.69769,0.99938
0.69981,0.37452,0.81725,0.31394,0.58061
2.3025,0.23065,0.81991,0.84968,0.76201
1.6532,0.77537,0.44447,0.87196,0.37332
2.2035,0.44275,0.98138,0.24991,0.55151
3.4144,0.71875,0.56444,0.93984,0.90668
1.8408,0.97195,0.93853,0.019594,0.90841
2.4939,0.85272,0.30406,0.13757,0.45252
-0.1349,0.30531,0.84581,0.16481,0.048695
0.34876,0.94392,0.50837,0.0020678,0.7487
3.1709,0.94116,0.98236,0.5009,0.52504
0.20838,0.45913,0.33175,0.87415,0.22748
0.89754,0.78276,0.41818,0.28517,0.79956
0.66932,0.43543,0.85827,0.27293,0.32403
1.9856,0.543,0.48401,0.47654,0.81005
1.9947,0.65881,0.99187,0.097225,0.99848
3.4625,0.53875,0.61128,0.68256,0.87177
0.93878,0.039086,0.30954,0.88297,0.32836
2.4662,0.24672,0.71569,0.92079,0.65296
1.7927,0.64159,0.16171,0.96339,0.25307
2.1614,0.17543,0.20991,0.86388,0.92895
2.6041,0.85585,0.16301,0.89735,0.43999
1.174,0.4321,0.31985,0.48951,0.51646
1.8376,0.95124,0.62436,0.23102,0.1046
