4.4243,0.96933,0.26282,0.013417,0.5401,0.93225
3.3232,0.82179,0.11061,0.11672,0.40319,0.58889
6.35,0.082957,0.23933,0.97666,0.49857,0.8783
4.254,0.35826,0.39616,0.60981,0.37885,0.28979
4.9491,0.26322,0.77871,0.071685,0.96912,0.43403
1.9606,0.15225,0.55146,0.78361,0.26293,0.47676
3.784,0.67301,0.4708,0.58694,0.51658,0.50753
0.59853,0.042752,0.14385,0.32002,0.45141,0.52191
4.9551,0.038063,0.29849,0.13968,0.16234,0.9979
0.56283,0.076514,0.064105,0.6827,0.52562,0.87011
2.3023,0.21742,0.78863,0.26155,0.21711,0.12999
5.3107,0.68736,0.32278,0.71484,0.63236,0.22643
3.6656,0.86224,0.472,0.9452,0.75103,0.47272
1.6615,0.18901,0.6939,0.21262,0.15208,0.12244
4.5328,0.96064,0.18049,0.77157,0.041194,0.20335
2.042,0.026539,0.10508,0.52728,0.18712,0.47266
3.8324,0.0025107,0.71491,0.32203,0.051352,0.75177
4.8459,0.69174,0.15453,0.84397,0.17223,0.69464
4.2667,0.41448,0.51715,0.59353,0.56341,0.10062
4.0411,0.73678,0.52456,0.11194,0.67181,0.38149
3.7534,0.34731,0.41401,0.76907,0.22828,0.43602
1.8247,0.41299,0.1252,0.24626,0.96753,0.24751
2.6701,0.607,0.54476,0.44474,0.1607,0.60353
1.0961,0.21594,0.098411,0.32362,0.60961,0.90304
4.2248,0.67235,0.95487,0.0040709,0.049109,0.52362
4.9707,0.90712,0.898,0.058431,0.37907,0.90895
4.1302,0.97229,0.2209,0.057708,0.50352,0.84298
4.5876,0.99521,0.088536,0.1043,0.01065,0.26055
4.7236,0.12826,0.68699,0.36627,0.0116,0.93768
4.1568,0.98966,0.64488,0.0010898,0.078019,0.24654
4.2747,0.79239,0.54482,0.74515,0.32292,0.52684
1.1624,0.60058,0.26528,0.42701,0.19387,0.080164
2.8258,0.48861,0.0025129,0.22677,0.33802,0.23025
6.0825,0.69435,0.58041,0.66382,0.2927,0.46452
3.4505,0.057329,0.63255,0.73673,0.79306,0.87971
4.9585,0.66963,0.5764,0.19826,0.96249,0.96993
5.0632,0.99221,0.56426,0.12626,0.36857,0.39907
5.4656,0.32672,0.64363,0.99262,0.86903,0.90144
2.3349,0.07885,0.49593,0.1735,0.2224,0.054964
1.19,0.73195,0.089134,0.21268,0.06516,0.31118
5.5632,0.28899,0.52661,0.52895,0.64704,0.8563
1.6089,0.46583,0.27299,0.070152,0.05009,0.85813
3.8605,0.96517,0.95064,0.31549,0.65242,0.58426
-0.012401,0.0018386,0.071741,0.49453,0.6403,0.23858
4.9604,0.52295,0.19225,0.37392,0.64877,0.56141
4.0154,0.90107,0.78879,0.56897,0.55067,0.96405
4.4787,0.90869,0.09442,0.38146,0.20084,0.5964
4.1111,0.043676,0.3388,0.39514,0.79171,0.94504
2.4062,0.47199,0.63003,0.03768,0.080688,0.56784
1.2502,0.13228,0.18069,0.85964,0.17627,0.18147
5.9322,0.6311,0.70842,0.0843,0.57168,0.67497
5.4658,0.88824,0.47598,0.60615,0.26475,0.47835
3.4389,0.76789,0.80217,0.099097,0.29324,0.11764
2.5826,0.11234,0.10332,0.35458,0.28503,0.91114
3.0877,0.053482,0.63818,0.9424,0.34645,0.78852
2.5457,0.29294,0.062962,0.79336,0.20895,0.54245
4.8022,0.84509,0.79706,0.33708,0.31467,0.74386
2.7247,0.68768,0.34868,0.0063889,0.2079,0.92171
4.3346,0.93712,0.7091,0.20873,0.38176,0.66568
2.576,0.293,0.17682,0.18013,0.60039,0.49361
3.8812,0.0053597,0.91377,0.76974,0.63122,0.14974
2.6223,0.71256,0.37224,0.093654,0.21971,0.24004
3.1654,0.29809,0.90273,0.38242,0.19313,0.97422
4.3784,0.41811,0.26334,0.95215,0.83936,0.90336
