0.82055,0.59014,0.29883,0.25306,0.87692
0.77313,0.20751,0.54329,0.49032,0.50417
1.1842,0.60766,0.70582,0.32183,0.1072
1.2458,0.10153,0.034855,0.64727,0.56837
1.9841,0.23823,0.36604,0.98188,0.38112
1.5034,0.83693,0.57263,0.78157,0.60029
0.9792,0.91427,0.33599,0.39386,0.051418
0.23609,0.11461,0.2516,0.45776,0.69764
2.1,0.17542,0.56397,0.55188,0.77521
2.5111,0.92754,0.80645,0.66988,0.81776
1.2886,0.88993,0.93097,0.78608,0.88802
1.6132,0.98372,0.83488,0.40834,0.68105
2.5628,0.69361,0.90606,0.69455,0.90189
0.68167,0.73114,0.57495,0.28088,0.86364
1.6472,0.93419,0.94678,0.13691,0.64922
-0.078995,0.71762,0.04116,0.011907,0.40241
1.6757,0.4764,0.72203,0.036224,0.5339
1.313,0.58934,0.63473,0.35284,0.035308
0.44769,0.71384,0.1983,0.80363,0.12168
1.5384,0.11135,0.70695,0.4356,0.56717
2.3701,0.81483,0.88864,0.14419,0.98984
0.21892,0.48232,0.072334,0.31194,0.35881
1.6381,0.68355,0.94025,0.12651,0.92061
2.0386,0.8935,0.6249,0.8397,0.46681
1.0253,0.69174,0.31525,0.4462,0.4516
0.98151,0.0096491,0.5612,0.098663,0.95785
0.25777,0.30258,0.086083,0.94233,0.6275
1.2498,0.54746,0.24652,0.96262,0.85482
1.1581,0.61827,0.34768,0.27511,0.33438
1.8706,0.53502,0.86459,0.84433,0.54597
1.1145,0.02137,0.099368,0.87918,0.6239
2.7004,0.53632,0.7383,0.62501,0.8159
0.19098,0.018578,0.28215,0.46163,0.42691
-0.11128,0.82237,0.12025,0.69273,0.045535
2.3975,0.75125,0.83424,0.31416,0.79294
1.8873,0.47088,0.76424,0.51596,0.7838
1.9718,0.77028,0.76569,0.34512,0.67914
1.5226,0.57909,0.094798,0.55593,0.95066
1.8085,0.31939,0.71075,0.71319,0.39417
0.44678,0.36429,0.46315,0.36079,0.12755
0.2674,0.16727,0.094203,0.16922,0.65306
2.1295,0.3659,0.58461,0.65022,0.8912
0.80359,0.86132,0.82083,0.33776,0.16111
0.72859,0.044629,0.14552,0.52289,0.53185
2.1359,0.96203,0.86694,0.62283,0.46459
2.2168,0.017565,0.96962,0.67944,0.27749
0.75454,0.48786,0.095612,0.92318,0.80447
0.9412,0.38198,0.38793,0.086719,0.424
1.5057,0.68656,0.76943,0.51164,0.069693
0.38569,0.55735,0.29492,0.59673,0.14565
0.89696,0.88846,0.87588,0.73948,0.52409
0.53912,0.56943,0.15291,0.17429,0.28592
1.5747,0.70714,0.95053,0.55271,0.45026
2.0469,0.50649,0.54616,0.69261,0.79262
1.2924,0.64764,0.84099,0.02344,0.82556
1.9164,0.19437,0.83052,0.70493,0.5773
1.3854,0.47533,0.39128,0.37755,0.78205
1.2715,0.099151,0.26306,0.95822,0.3556
1.9345,0.95106,0.77361,0.60463,0.032739
1.9118,0.36749,0.83317,0.42028,0.85673
1.6327,0.85684,0.26932,0.36301,0.33966
0.77406,0.9791,0.74736,0.037323,0.39575
2.3672,0.30717,0.61617,0.17441,0.77174
1.6375,0.83777,0.40655,0.4024,0.9448
0.49645,0.046142,0.65509,0.23995,0.12577
1.2544,0.86849,0.45696,0.12639,0.65991
1.6788,0.33562,0.74925,0.42915,0.076321
0.54091,0.3013,0.10342,0.98847,0.43089
0.25424,0.89534,0.1604,0.54758,0.94235
1.6554,0.5194,0.55603,0.50724,0.60357
-0.0096386,0.26054,0.41515,0.30048,0.062337
0.6601,0.9409,0.33179,0.56878,0.26074
1.9377,0.80774,0.21473,0.31194,0.70492
1.4353,0.10101,0.77185,0.04358,0.94898
1.551,0.9859,0.72746,0.47543,0.32532
2.4481,0.11586,0.84173,0.703,0.41422
0.82357,0.52387,0.15228,0.70753,0.68034
1.4009,0.10325,0.8162,0.58466,0.0072742
0.86412,0.086141,0.093611,0.38642,0.43439
0.85407,0.55755,0.52766,0.045939,0.60624
0.62505,0.91831,0.17087,0.5812,0.88905
1.2989,0.061185,0.63567,0.27821,0.58887
1.5672,0.87951,0.14655,0.30756,0.75088
2.971,0.4915,0.92143,0.5146,0.41193
1.1897,0.34141,0.75729,0.34342,0.86876
1.5815,0.8232,0.92902,0.78866,0.65091
1.95,0.94672,0.83729,0.76641,0.58255
0.38545,0.64952,0.013048,0.26014,0.039382
0.89846,0.97781,0.32323,0.3646,0.6271
1.0226,0.50576,0.29079,0.2709,0.40019
0.64229,0.90456,0.11513,0.49095,0.21419
1.986,0.54457,0.85028,0.45486,0.46319
1.6315,0.81929,0.9789,0.91517,0.68652
1.1763,0.87198,0.5311,0.7899,0.26989
2.2663,0.82119,0.55189,0.63164,0.69455
1.2968,0.78066,0.53658,0.48338,0.9455
0.56678,0.88322,0.32607,0.30209,0.45104
1.6707,0.031571,0.55205,0.89929,0.27213
1.667,0.98213,0.1793,0.66377,0.78901
1.5718,0.87829,0.53366,0.7167,0.41951
0.90264,0.64778,0.23547,0.20567,0.61115
0.89484,0.70651,0.4514,0.82454,0.17998
1.0225,0.94874,0.24352,0.68559,0.24685
2.6353,0.43209,0.85551,0.72848,0.88728
1.3954,0.9112,0.050707,0.74617,0.13564
0.51261,0.98316,0.19265,0.53184,0.2845
1.1292,0.44098,0.89412,0.041072,0.23394
1.9337,0.24976,0.77632,0.46421,0.2662
0.33449,0.6295,0.13421,0.69206,0.018369
1.1986,0.59841,0.35693,0.79819,0.10568
1.6348,0.010067,0.54664,0.46124,0.6444
0.27405,0.53643,0.13586,0.081681,0.69652
1.7193,0.51935,0.5612,0.68094,0.99171
1.5857,0.92205,0.42161,0.8216,0.86566
1.8668,0.17565,0.3771,0.94377,0.038371
0.93263,0.59696,0.57539,0.11208,0.70058
1.8663,0.0060182,0.85436,0.93234,0.099898
1.67,0.80898,0.84553,0.72997,0.80887
1.15,0.58606,0.78915,0.30465,0.070443
1.5073,0.28311,0.15017,0.53793,0.64644
1.6931,0.23089,0.61613,0.68865,0.65109
0.10369,0.096778,0.17596,0.3812,0.70316
1.748,0.53181,0.46344,0.7464,0.47366
-0.086948,0.13764,0.044178,0.94323,0.11751
1.7321,0.76729,0.84379,0.87267,0.7948
1.3122,0.046373,0.53515,0.99624,0.8128
1.5524,0.012366,0.92229,0.22966,0.63356
0.75204,0.82481,0.73178,0.14762,0.32299
1.349,0.83469,0.39333,0.38793,0.50403
0.57365,0.17448,0.61409,0.076153,0.13787
0.60048,0.78822,0.60837,0.51299,0.40173
0.70043,0.30733,0.89616,0.074773,0.60156
