3.7499,0.81652,0.6029,0.87483,0.22076,0.93961
2.4242,0.43313,0.77562,0.30878,0.36831,0.43429
2.9649,0.018137,0.30443,0.4364,0.9772,0.52967
5.0789,0.18561,0.84596,0.91627,0.84531,0.3164
3.4867,0.67735,0.0224,0.592,0.31679,0.69465
4.8735,0.69121,0.85785,0.30104,0.90402,0.9561
7.5026,0.14902,0.86209,0.93956,0.97906,0.67978
4.306,0.54314,0.48274,0.90616,0.55881,0.81385
3.6789,0.088994,0.70253,0.54608,0.021368,0.89371
4.4613,0.4956,0.77621,0.45096,0.63527,0.87494
5.5965,0.38095,0.067396,0.94857,0.82456,0.069989
2.6678,0.69901,0.18028,0.12639,0.95528,0.76823
4.2803,0.73628,0.48831,0.56505,0.02188,0.46442
1.4714,0.35839,0.85645,0.17968,0.64631,0.95382
2.8974,0.97685,0.96913,0.093824,0.4612,0.47113
1.7551,0.20023,0.92558,0.11281,0.61698,0.049107
3.2911,0.22383,0.78999,0.9247,0.084399,0.11343
3.3347,0.79755,0.39079,0.086358,0.22648,0.21427
2.9663,0.36357,0.17353,0.62775,0.3214,0.7926
3.8848,0.16633,0.31245,0.43603,0.76757,0.23535
0.77454,0.48042,0.13674,0.044299,0.33947,0.92238
2.8784,0.47446,0.53254,0.97225,0.47752,0.39513
3.3144,0.15689,0.353,0.64628,0.87546,0.52497
4.3104,0.31875,0.97218,0.60246,0.63335,0.38818
3.3692,0.04751,0.80549,0.71703,0.065088,0.71875
4.7014,0.2627,0.6372,0.95951,0.58191,0.92486
3.2342,0.6568,0.011787,0.86412,0.45405,0.66849
3.4003,0.41641,0.40619,0.35715,0.99085,0.48381
1.8096,0.26851,0.74947,0.35158,0.13756,0.78959
2.8597,0.50949,0.48432,0.56789,0.68733,0.0078751
5.3849,0.27192,0.74818,0.85089,0.82805,0.90665
3.1516,0.78352,0.7719,0.16923,0.3783,0.1447
3.7279,0.15142,0.68262,0.63553,0.6116,0.75838
1.6031,0.43771,0.14114,0.39473,0.011341,0.0047165
2.3711,0.61746,0.73054,0.42258,0.29633,0.16356
4.126,0.75857,0.553,0.82709,0.75619,0.02955
4.833,0.45425,0.51837,0.92505,0.67219,0.32549
4.9444,0.49293,0.77827,0.71341,0.9911,0.84619
3.7148,0.43856,0.24389,0.62291,0.49538,0.78039
3.7234,0.48085,0.6021,0.59404,0.99183,0.48099
3.5212,0.42545,0.15284,0.63761,0.18477,0.38977
2.7045,0.27433,0.56619,0.18559,0.81339,0.41403
4.0814,0.36322,0.55439,0.9786,0.21984,0.86367
2.7916,0.57565,0.14732,0.45491,0.74257,0.43968
4.736,0.68595,0.60533,0.43019,0.0064804,0.9704
3.9909,0.86201,0.72509,0.69974,0.24994,0.70582
