4.4789,0.38527,0.21304,0.66256,0.52544,0.84263
2.3671,0.80069,0.026683,0.15164,0.18813,0.32296
2.6174,0.49623,0.33692,0.12969,0.25537,0.46612
4.9934,0.099189,0.67633,0.91023,0.54969,0.71269
5.3361,0.39545,0.95531,0.91982,0.32701,0.45279
2.7536,0.89774,0.050019,0.13869,0.16181,0.31284
3.4144,0.15247,0.71166,0.049324,0.91179,0.021725
3.9091,0.76356,0.23165,0.25731,0.8365,0.0055844
5.915,0.97788,0.16001,0.9412,0.67301,0.066954
3.0239,0.15638,0.74378,0.39778,0.46021,0.045807
5.1328,0.90533,0.97101,0.38396,0.053569,0.50122
3.4373,0.35462,0.37025,0.76309,0.046812,0.24403
3.5849,0.69133,0.65521,0.15931,0.25934,0.36247
4.232,0.072577,0.68156,0.84838,0.15279,0.86038
3.5179,0.35731,0.12667,0.33497,0.64587,0.92449
5.6203,0.85859,0.96753,0.63337,0.19103,0.94315
2.5828,0.44968,0.24246,0.031231,0.77919,0.011531
3.812,0.10495,0.53276,0.62998,0.2254,0.92965
5.1677,0.51618,0.83144,0.77826,0.45859,0.27627
3.2262,0.42129,0.6823,0.44011,0.26044,0.094063
4.8115,0.78177,0.51714,0.10866,0.76602,0.81675
5.0596,0.91531,0.40977,0.083437,0.83491,0.63737
3.7342,0.67743,0.1451,0.62482,0.30208,0.57125
2.9281,0.59166,0.24545,0.31411,0.40561,0.000786
5.7577,0.50176,0.69887,0.84946,0.93216,0.29857
3.7379,0.8614,0.41834,0.080589,0.20137,0.87956
4.4219,0.36759,0.15232,0.75961,0.76857,0.43942
5.0786,0.58825,0.81338,0.69357,0.62928,0.22929
2.759,0.059062,0.09607,0.70386,0.24794,0.73157
3.9014,0.73791,0.87328,0.1621,0.38777,0.16421
3.2185,0.39538,0.51547,0.32769,0.25617,0.56565
4.5405,0.21676,0.16371,0.75211,0.89666,0.65537
2.4179,0.16259,0.74584,0.11566,0.39785,0.040961
5.3023,0.59619,0.43024,0.8675,0.87088,0.16585
1.5595,0.13764,0.15769,0.55257,0.10584,0.14743
3.9389,0.0098551,0.085008,0.8715,0.66108,0.71337
6.9237,0.82504,0.86395,0.97511,0.48447,0.86199
3.163,0.18694,0.77714,0.61863,0.10724,0.47866
2.9872,0.079398,0.26702,0.27538,0.66086,0.488
1.3129,0.090966,0.28465,0.012245,0.068623,0.5168
5.9739,0.75451,0.60699,0.95538,0.7186,0.35501
4.1815,0.92477,0.047323,0.69502,0.54924,0.19682
4.2519,0.10855,0.83555,0.15139,0.98425,0.32034
4.661,0.62874,0.96881,0.63449,0.059639,0.78471
3.8858,0.82644,0.7501,0.20436,0.46696,0.06129
4.2343,0.088587,0.92423,0.93606,0.043424,0.60078
3.3269,0.019594,0.107,0.22744,0.9667,0.75494
4.8308,0.89935,0.90917,0.1511,0.43413,0.77045
4.6801,0.4829,0.81958,0.98646,0.10643,0.23771
5.8984,0.8143,0.64361,0.96215,0.58065,0.69493
5.6999,0.92743,0.99884,0.86044,0.056258,0.32766
4.2361,0.1383,0.21479,0.43224,0.89072,0.92708
3.749,0.14249,0.99074,0.47935,0.27466,0.50735
